,user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay
4863,5206,141,OffSeason,[2-3],Nonref,[0-160],[2-2],False
4864,3858,52,OffSeason,[0-1],Standard,[160-260],[2-2],True
4865,4890,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4866,5207,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4867,5208,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
4868,5209,383,OffSeason,[0-1],Nonref,[160-260],[2-2],False
4869,5210,411,OffSeason,[0-1],Nonref,[160-260],[2-2],True
4870,5211,74,OffSeason,[4-7],Nonref,[160-260],[3-4],True
4871,5212,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
4872,5213,445,OffSeason,[2-3],Nonref,[260-360],[1-1],True
4873,5214,410,Christmas,[4-7],Standard,[160-260],[3-4],True
4874,5215,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
4875,5216,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
4876,5217,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
4877,5218,148,OffSeason,[2-3],Nonref,[160-260],[1-1],False
4878,5219,59,OffSeason,[4-7],Nonref,[160-260],[2-2],True
4879,5220,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
4880,5221,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4881,5222,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
4882,5223,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
4883,96,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
4884,5006,236,OffSeason,[0-1],Standard,[160-260],[2-2],False
4885,5103,146,OffSeason,[0-1],Nonref,[160-260],[3-4],False
4886,5224,383,OffSeason,[0-1],Nonref,[160-260],[2-2],False
4887,5052,462,OffSeason,[0-1],Standard,[0-160],[1-1],False
4888,5225,159,LowSeason,[4-7],Nonref,[260-360],[5-inf],True
4889,5227,462,OffSeason,[0-1],Standard,[0-160],[1-1],False
4890,5228,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
4891,5229,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4892,5230,193,OffSeason,[0-1],Standard,[0-160],[2-2],False
4893,5231,56,OffSeason,[0-1],Nonref,[160-260],[5-inf],True
4894,5232,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
4895,5233,25,OffSeason,[2-3],Standard,[260-360],[3-4],True
4896,5234,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4897,5235,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4898,5236,67,OffSeason,[2-3],Nonref,[0-160],[2-2],True
4899,5237,257,OffSeason,[0-1],Nonref,[160-260],[3-4],True
4900,5238,422,OffSeason,[0-1],Nonref,[160-260],[1-1],True
4901,5239,60,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
4902,5240,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4903,5001,423,OffSeason,[0-1],Standard,[260-360],[3-4],False
4904,5241,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4905,5242,3,WinterVacation,[4-7],Standard,[160-260],[3-4],True
4906,5243,262,OffSeason,[0-1],Standard,[160-260],[3-4],False
4907,5244,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4908,5245,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4909,5246,463,Christmas,[4-7],Standard,[160-260],[2-2],True
4910,73,140,MayLongWeekend,[4-7],Standard,[160-260],[2-2],True
4911,5247,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
4912,5248,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4913,5249,417,NewYear,[2-3],Nonref,[160-260],[3-4],True
4914,5251,70,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
4915,5252,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4916,5253,464,OffSeason,[0-1],Standard,[260-360],[2-2],True
4917,5254,25,OffSeason,[2-3],Standard,[260-360],[3-4],True
4918,5255,411,OffSeason,[0-1],Nonref,[160-260],[2-2],True
4919,5256,257,OffSeason,[0-1],Nonref,[160-260],[3-4],True
4920,5257,52,OffSeason,[0-1],Standard,[160-260],[2-2],True
4921,5258,101,OffSeason,[8-inf],Standard,[160-260],[1-1],True
4922,5260,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4923,5263,67,OffSeason,[2-3],Nonref,[0-160],[2-2],True
4924,291,405,WinterVacation,[4-7],Nonref,[260-360],[5-inf],True
4925,5264,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4926,5265,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4927,5266,461,NewYear,[4-7],Nonref,[160-260],[3-4],True
4928,5268,465,WinterVacation,[2-3],Nonref,[260-360],[5-inf],True
4929,5270,466,Christmas,[2-3],Nonref,[160-260],[3-4],True
4930,5271,410,Christmas,[4-7],Standard,[160-260],[3-4],True
4931,5272,467,Christmas,[4-7],Nonref,[260-360],[5-inf],True
4932,5273,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4933,5274,425,NewYear,[4-7],Nonref,[160-260],[5-inf],True
4934,5275,411,OffSeason,[0-1],Nonref,[160-260],[2-2],True
4935,5276,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
4936,5277,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
4937,5278,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4938,5280,418,OffSeason,[4-7],Nonref,[0-160],[2-2],False
4939,2578,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
4940,5281,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4941,5282,427,WinterVacation,[4-7],Nonref,[160-260],[2-2],True
4942,5283,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4943,5284,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
4944,5285,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4945,5286,257,OffSeason,[0-1],Nonref,[160-260],[3-4],True
4946,5287,59,OffSeason,[4-7],Nonref,[160-260],[2-2],True
4947,5288,70,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
4948,5289,427,WinterVacation,[4-7],Nonref,[160-260],[2-2],True
4949,5292,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4950,5293,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
4951,5293,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
4952,5294,74,OffSeason,[4-7],Nonref,[160-260],[3-4],True
4953,5296,262,OffSeason,[0-1],Standard,[160-260],[3-4],False
4954,5297,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4955,5299,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4956,5300,59,OffSeason,[4-7],Nonref,[160-260],[2-2],True
4957,5301,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4958,5302,257,OffSeason,[0-1],Nonref,[160-260],[3-4],True
4959,5303,84,OffSeason,[2-3],Nonref,[260-360],[3-4],True
4960,5304,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
4961,5305,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
4962,2763,421,OffSeason,[0-1],Nonref,[260-360],[3-4],True
4963,5306,465,WinterVacation,[2-3],Nonref,[260-360],[5-inf],True
4964,5307,67,OffSeason,[2-3],Nonref,[0-160],[2-2],True
4965,5308,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4966,5310,74,OffSeason,[4-7],Nonref,[160-260],[3-4],True
4967,5311,257,OffSeason,[0-1],Nonref,[160-260],[3-4],True
4968,5312,417,NewYear,[2-3],Nonref,[160-260],[3-4],True
4969,5313,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4970,5314,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4971,5315,55,OffSeason,[2-3],Nonref,[160-260],[3-4],False
4972,5316,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4973,5317,411,OffSeason,[0-1],Nonref,[160-260],[2-2],True
4974,5318,163,OffSeason,[0-1],Standard,[160-260],[3-4],True
4975,5319,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
4976,5320,257,OffSeason,[0-1],Nonref,[160-260],[3-4],True
4977,5321,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
4978,5322,51,OffSeason,[2-3],Nonref,[160-260],[2-2],False
4979,5323,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
4980,5138,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
4981,5324,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
4982,5325,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
4983,5326,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4984,5327,468,OffSeason,[0-1],Nonref,[260-360],[2-2],True
4985,5328,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4986,5329,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
4987,5330,257,OffSeason,[0-1],Nonref,[160-260],[3-4],True
4988,2900,469,WinterVacation,[4-7],Nonref,[0-160],[2-2],True
4989,5331,161,OffSeason,[2-3],Nonref,[260-360],[5-inf],False
4990,1597,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
4991,5332,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
4992,5334,163,OffSeason,[0-1],Standard,[160-260],[3-4],True
4993,5335,73,OffSeason,[4-7],Nonref,[0-160],[2-2],True
4994,5336,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
4995,1711,55,OffSeason,[2-3],Nonref,[160-260],[3-4],False
4996,5337,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
4997,5338,40,OffSeason,[4-7],Standard,[160-260],[1-1],True
4998,5339,417,NewYear,[2-3],Nonref,[160-260],[3-4],True
4999,5340,185,OffSeason,[8-inf],Nonref,[160-260],[3-4],True
5000,5341,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
5001,5342,470,NewYear,[2-3],Nonref,[0-160],[2-2],True
5002,5343,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
5003,5344,38,OffSeason,[8-inf],Standard,[160-260],[2-2],True
5004,5345,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
5005,5157,262,OffSeason,[0-1],Standard,[160-260],[3-4],False
5006,5347,59,OffSeason,[4-7],Nonref,[160-260],[2-2],True
5007,5348,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
5008,5349,74,OffSeason,[4-7],Nonref,[160-260],[3-4],True
5009,5350,40,OffSeason,[4-7],Standard,[160-260],[1-1],True
5010,5351,408,NewYear,[2-3],Standard,[160-260],[5-inf],True
5011,5352,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
5012,5353,262,OffSeason,[0-1],Standard,[160-260],[3-4],False
5013,5354,458,Christmas,[4-7],Nonref,[160-260],[3-4],True
5014,5355,471,WinterVacation,[8-inf],Nonref,[160-260],[3-4],True
5015,5356,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
5016,5357,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
5017,5359,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
5018,5360,422,OffSeason,[0-1],Nonref,[160-260],[1-1],True
5019,5361,195,OffSeason,[2-3],Standard,[0-160],[1-1],True
5020,5362,472,NewYear,[0-1],Standard,[160-260],[3-4],True
5021,5363,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
5022,5364,473,Christmas,[2-3],Nonref,[160-260],[5-inf],True
5023,5365,474,Christmas,[4-7],Nonref,[160-260],[2-2],True
5024,5366,56,OffSeason,[0-1],Nonref,[160-260],[5-inf],True
5025,5367,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
5026,5368,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
5027,5369,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
5028,5370,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
5029,5371,32,OffSeason,[2-3],Standard,[260-360],[2-2],True
5030,5372,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
5031,5373,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
5032,5374,64,OffSeason,[2-3],Standard,[0-160],[2-2],True
5033,5375,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
5034,5376,259,OffSeason,[0-1],Nonref,[0-160],[2-2],True
5035,5377,257,OffSeason,[0-1],Nonref,[160-260],[3-4],True
5036,5378,40,OffSeason,[4-7],Standard,[160-260],[1-1],True
5037,5379,475,NewYear,[0-1],Nonref,[160-260],[2-2],True
5038,5380,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
5039,5381,417,NewYear,[2-3],Nonref,[160-260],[3-4],True
5040,4545,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
5041,5383,476,Christmas,[2-3],Nonref,[160-260],[2-2],True
5042,5258,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
5043,5106,236,OffSeason,[0-1],Standard,[160-260],[2-2],False
5044,5384,26,OffSeason,[4-7],Standard,[160-260],[2-2],False
5045,5385,404,NewYear,[2-3],Standard,[160-260],[2-2],False
5046,5387,477,NewYear,[0-1],Standard,[260-360],[5-inf],True
5047,5388,417,NewYear,[2-3],Nonref,[160-260],[3-4],True
5048,5390,107,WinterVacation,[2-3],Nonref,[160-260],[3-4],True
5049,5391,417,NewYear,[2-3],Nonref,[160-260],[3-4],True
5050,5392,60,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
5051,5393,470,NewYear,[2-3],Nonref,[0-160],[2-2],True
5052,5394,466,Christmas,[2-3],Nonref,[160-260],[3-4],True
5053,5396,458,Christmas,[4-7],Nonref,[160-260],[3-4],True
5054,5397,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
5055,5397,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
5056,5398,33,OffSeason,[2-3],Standard,[160-260],[3-4],False
5057,5399,478,WinterVacation,[4-7],Nonref,[160-260],[1-1],True
5058,1883,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
5059,5400,479,WinterVacation,[8-inf],Standard,[160-260],[2-2],True
5060,5401,480,NewYear,[2-3],Nonref,[160-260],[5-inf],True
5061,5402,449,WinterVacation,[2-3],Nonref,[160-260],[2-2],False
5062,5403,84,OffSeason,[2-3],Nonref,[260-360],[3-4],True
5063,5404,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
5064,5405,470,NewYear,[2-3],Nonref,[0-160],[2-2],True
5065,5406,58,WinterVacation,[2-3],Nonref,[160-260],[2-2],True
5066,5407,67,OffSeason,[2-3],Nonref,[0-160],[2-2],True
5067,5408,481,NewYear,[2-3],Standard,[260-360],[3-4],True
5068,5410,417,NewYear,[2-3],Nonref,[160-260],[3-4],True
5069,5411,441,NewYear,[2-3],Standard,[260-360],[5-inf],True
5070,5412,482,WinterVacation,[4-7],Nonref,[160-260],[3-4],False
5071,1736,422,OffSeason,[0-1],Nonref,[160-260],[1-1],True
5072,5413,441,NewYear,[2-3],Standard,[260-360],[5-inf],True
5073,4922,91,OffSeason,[8-inf],Standard,[160-260],[3-4],True
5074,5415,84,OffSeason,[2-3],Nonref,[260-360],[3-4],True
5075,5416,456,NewYear,[2-3],Standard,[160-260],[2-2],True
5076,5418,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
5077,5419,383,OffSeason,[0-1],Nonref,[160-260],[2-2],False
5078,5420,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
5079,5421,52,OffSeason,[0-1],Standard,[160-260],[2-2],True
5080,5422,415,OffSeason,[0-1],Nonref,[160-260],[1-1],False
5081,5424,52,OffSeason,[0-1],Standard,[160-260],[2-2],True
5082,5425,440,Christmas,[2-3],Standard,[260-360],[5-inf],True
5083,5426,364,WinterVacation,[2-3],Standard,[160-260],[3-4],False
5084,5427,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
5085,706,459,OffSeason,[0-1],Standard,[260-360],[5-inf],False
5086,5428,58,WinterVacation,[2-3],Nonref,[160-260],[2-2],True
5087,5429,137,OffSeason,[0-1],Standard,[160-260],[1-1],False
5088,5430,417,NewYear,[2-3],Nonref,[160-260],[3-4],True
5089,5431,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
5090,5432,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
5091,5433,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
5092,5434,84,OffSeason,[2-3],Nonref,[260-360],[3-4],True
5093,5435,259,OffSeason,[0-1],Nonref,[0-160],[2-2],True
5094,5436,408,NewYear,[2-3],Standard,[160-260],[5-inf],True
5095,5437,440,Christmas,[2-3],Standard,[260-360],[5-inf],True
5096,5438,132,OffSeason,[2-3],Nonref,[160-260],[1-1],True
5097,5439,458,Christmas,[4-7],Nonref,[160-260],[3-4],True
5098,5440,417,NewYear,[2-3],Nonref,[160-260],[3-4],True
5099,5441,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
5100,5442,461,NewYear,[4-7],Nonref,[160-260],[3-4],True
5101,5443,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
5102,5444,438,NewYear,[2-3],Nonref,[0-160],[2-2],False
5103,4107,46,WinterVacation,[8-inf],Standard,[160-260],[3-4],True
5104,5445,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
5105,5446,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
5106,5447,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
5107,5448,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
5108,5449,474,Christmas,[4-7],Nonref,[160-260],[2-2],True
5109,5450,163,OffSeason,[0-1],Standard,[160-260],[3-4],True
5110,5450,132,OffSeason,[2-3],Nonref,[160-260],[1-1],True
5111,5451,483,WinterVacation,[4-7],Nonref,[260-360],[5-inf],False
5112,5452,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
5113,5453,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
5114,5454,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
5115,5455,257,OffSeason,[0-1],Nonref,[160-260],[3-4],True
5116,5456,52,OffSeason,[0-1],Standard,[160-260],[2-2],True
5117,5457,64,OffSeason,[2-3],Standard,[0-160],[2-2],True
5118,5458,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
5119,5459,411,OffSeason,[0-1],Nonref,[160-260],[2-2],True
5120,5460,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
5121,7,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
5122,5461,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
5123,5462,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
5124,5463,257,OffSeason,[0-1],Nonref,[160-260],[3-4],True
5125,5464,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
5126,5465,439,Christmas,[2-3],Nonref,[160-260],[3-4],False
5127,5466,417,NewYear,[2-3],Nonref,[160-260],[3-4],True
5128,5467,386,OffSeason,[0-1],Standard,[160-260],[1-1],True
5129,96,257,OffSeason,[0-1],Nonref,[160-260],[3-4],True
5130,5469,163,OffSeason,[0-1],Standard,[160-260],[3-4],True
5131,5470,132,OffSeason,[2-3],Nonref,[160-260],[1-1],True
5132,5471,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
5133,1281,422,OffSeason,[0-1],Nonref,[160-260],[1-1],True
5134,5472,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
5135,4122,5,Easter,[4-7],Standard,[260-360],[5-inf],True
5136,5474,470,NewYear,[2-3],Nonref,[0-160],[2-2],True
5137,5475,411,OffSeason,[0-1],Nonref,[160-260],[2-2],True
5138,5476,484,NewYear,[2-3],Standard,[360-500],[5-inf],False
5139,5477,52,OffSeason,[0-1],Standard,[160-260],[2-2],True
5140,5478,485,NewYear,[2-3],Nonref,[360-500],[5-inf],True
5141,5479,458,Christmas,[4-7],Nonref,[160-260],[3-4],True
5142,5480,486,Christmas,[8-inf],Standard,[160-260],[3-4],True
5143,5481,411,OffSeason,[0-1],Nonref,[160-260],[2-2],True
5144,5482,257,OffSeason,[0-1],Nonref,[160-260],[3-4],True
5145,5483,163,OffSeason,[0-1],Standard,[160-260],[3-4],True
5146,5484,482,WinterVacation,[4-7],Nonref,[160-260],[3-4],False
5147,5485,465,WinterVacation,[2-3],Nonref,[260-360],[5-inf],True
5148,5137,37,OffSeason,[4-7],Standard,[160-260],[1-1],False
5149,5486,259,OffSeason,[0-1],Nonref,[0-160],[2-2],True
5150,5487,257,OffSeason,[0-1],Nonref,[160-260],[3-4],True
5151,5488,396,WinterVacation,[4-7],Standard,[260-360],[3-4],True
5152,5489,130,OffSeason,[4-7],Standard,[160-260],[5-inf],True
5153,5490,411,OffSeason,[0-1],Nonref,[160-260],[2-2],True
5154,5491,408,NewYear,[2-3],Standard,[160-260],[5-inf],True
5155,5492,417,NewYear,[2-3],Nonref,[160-260],[3-4],True
5156,5251,230,LowSeason,[2-3],Nonref,[260-360],[3-4],False
5157,5493,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
5158,5494,442,NewYear,[4-7],Nonref,[160-260],[2-2],True
5159,5495,55,OffSeason,[2-3],Nonref,[160-260],[3-4],False
5160,5496,487,WinterVacation,[0-1],Nonref,[260-360],[5-inf],False
5161,5497,439,Christmas,[2-3],Nonref,[160-260],[3-4],False
5162,5498,40,OffSeason,[4-7],Standard,[160-260],[1-1],True
5163,5499,476,Christmas,[2-3],Nonref,[160-260],[2-2],True
5164,5500,2,WinterVacation,[2-3],Standard,[160-260],[2-2],True
5165,5502,488,NewYear,[2-3],Nonref,[260-360],[5-inf],True
5166,5503,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
5167,5504,453,NewYear,[2-3],Nonref,[160-260],[3-4],False
5168,5505,411,OffSeason,[0-1],Nonref,[160-260],[2-2],True
5169,5506,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
5170,5507,70,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
5171,5508,482,WinterVacation,[4-7],Nonref,[160-260],[3-4],False
5172,5509,489,Christmas,[0-1],Nonref,[260-360],[5-inf],False
5173,5510,22,OffSeason,[2-3],Standard,[160-260],[2-2],False
5174,5511,2,WinterVacation,[2-3],Standard,[160-260],[2-2],True
5175,5512,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
5176,5281,59,OffSeason,[4-7],Nonref,[160-260],[2-2],True
5177,5513,490,WinterVacation,[2-3],Nonref,[260-360],[3-4],True
5178,5515,491,Christmas,[2-3],Nonref,[0-160],[2-2],True
5179,5516,427,WinterVacation,[4-7],Nonref,[160-260],[2-2],True
5180,5517,458,Christmas,[4-7],Nonref,[160-260],[3-4],True
5181,5518,466,Christmas,[2-3],Nonref,[160-260],[3-4],True
5182,5519,453,NewYear,[2-3],Nonref,[160-260],[3-4],False
5183,5520,60,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
5184,5521,466,Christmas,[2-3],Nonref,[160-260],[3-4],True
5185,5522,487,WinterVacation,[0-1],Nonref,[260-360],[5-inf],False
5186,5477,236,OffSeason,[0-1],Standard,[160-260],[2-2],False
5187,5228,236,OffSeason,[0-1],Standard,[160-260],[2-2],False
5188,4692,492,OffSeason,[0-1],Standard,[260-360],[1-1],True
5189,5523,458,Christmas,[4-7],Nonref,[160-260],[3-4],True
5190,5524,140,MayLongWeekend,[4-7],Standard,[160-260],[2-2],True
5191,874,44,WinterVacation,[4-7],Standard,[160-260],[1-1],True
5192,5525,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
5193,5526,493,Christmas,[4-7],Standard,[260-360],[5-inf],False
5194,5527,257,OffSeason,[0-1],Nonref,[160-260],[3-4],True
5195,5531,52,OffSeason,[0-1],Standard,[160-260],[2-2],True
5196,4596,52,OffSeason,[0-1],Standard,[160-260],[2-2],True
5197,5532,494,NewYear,[4-7],Nonref,[0-160],[1-1],True
5198,5533,495,Christmas,[4-7],Nonref,[260-360],[3-4],False
5199,5534,417,NewYear,[2-3],Nonref,[160-260],[3-4],True
5200,5535,0,WinterVacation,[2-3],Standard,[260-360],[5-inf],True
5201,5536,496,WinterVacation,[2-3],Nonref,[0-160],[2-2],True
5202,5537,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
5203,5538,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
5204,5539,466,Christmas,[2-3],Nonref,[160-260],[3-4],True
5205,5540,59,OffSeason,[4-7],Nonref,[160-260],[2-2],True
5206,5541,58,WinterVacation,[2-3],Nonref,[160-260],[2-2],True
5207,5542,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
5208,96,411,OffSeason,[0-1],Nonref,[160-260],[2-2],True
5209,5543,463,Christmas,[4-7],Standard,[160-260],[2-2],True
5210,5544,456,NewYear,[2-3],Standard,[160-260],[2-2],True
5211,5545,466,Christmas,[2-3],Nonref,[160-260],[3-4],True
5212,5546,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
5213,5548,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
5214,5549,257,OffSeason,[0-1],Nonref,[160-260],[3-4],True
5215,5550,163,OffSeason,[0-1],Standard,[160-260],[3-4],True
5216,5551,417,NewYear,[2-3],Nonref,[160-260],[3-4],True
5217,5552,435,NewYear,[2-3],Standard,[160-260],[3-4],True
5218,5553,497,Christmas,[2-3],Standard,[160-260],[2-2],False
5219,5554,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
5220,5555,257,OffSeason,[0-1],Nonref,[160-260],[3-4],True
5221,5556,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
5222,4545,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
5223,5557,67,OffSeason,[2-3],Nonref,[0-160],[2-2],True
5224,5558,458,Christmas,[4-7],Nonref,[160-260],[3-4],True
5225,5559,257,OffSeason,[0-1],Nonref,[160-260],[3-4],True
5226,5560,107,WinterVacation,[2-3],Nonref,[160-260],[3-4],True
5227,5561,411,OffSeason,[0-1],Nonref,[160-260],[2-2],True
5228,5562,2,WinterVacation,[2-3],Standard,[160-260],[2-2],True
5229,5564,466,Christmas,[2-3],Nonref,[160-260],[3-4],True
5230,5565,465,WinterVacation,[2-3],Nonref,[260-360],[5-inf],True
5231,5566,420,OffSeason,[0-1],Standard,[160-260],[5-inf],True
5232,5567,52,OffSeason,[0-1],Standard,[160-260],[2-2],True
5233,5568,52,OffSeason,[0-1],Standard,[160-260],[2-2],True
5234,5569,498,Christmas,[0-1],Nonref,[160-260],[2-2],True
5235,5570,461,NewYear,[4-7],Nonref,[160-260],[3-4],True
5236,5571,257,OffSeason,[0-1],Nonref,[160-260],[3-4],True
5237,5397,464,OffSeason,[0-1],Standard,[260-360],[2-2],True
5238,5572,107,WinterVacation,[2-3],Nonref,[160-260],[3-4],True
5239,5573,435,NewYear,[2-3],Standard,[160-260],[3-4],True
